   244 -3.960775E-02 4.602899E-02 0.000000E+00 1.231195E-01
     1 8.000000E-04 1.278589E-02 5.444990E-02 5.651078E-02
     2 8.000000E-04 1.399859E-02 -4.847225E-02 7.587243E-02
     3 8.000000E-04 -8.968738E-03 -5.923915E-02 1.046337E-01
     4 8.000000E-04 2.296769E-02 1.136909E-02 5.301434E-02
     5 8.000000E-04 3.146760E-02 2.335294E-02 5.402396E-02
     6 8.000000E-04 4.421211E-02 2.504232E-02 6.863939E-02
     7 8.000000E-04 3.563137E-02 -1.408232E-03 7.954901E-02
     8 8.000000E-04 -1.009010E-02 -6.279815E-02 9.123985E-02
     9 8.000000E-04 -2.278717E-02 -6.334154E-02 8.853766E-02
    10 8.000000E-04 -3.164759E-03 7.000591E-02 3.810017E-02
    11 8.000000E-04 2.569537E-03 6.184771E-02 3.535646E-02
    12 8.000000E-04 -3.042692E-03 7.010761E-02 7.556128E-02
    13 8.000000E-04 -5.871814E-04 6.532776E-02 7.469041E-02
    14 8.000000E-04 3.332255E-03 6.164268E-02 4.798819E-02
    15 8.000000E-04 7.436660E-04 5.972255E-02 6.301704E-02
    16 8.000000E-04 -4.699163E-03 7.047597E-02 7.648167E-02
    17 8.000000E-04 -1.603651E-02 1.146064E-02 1.607534E-02
    18 8.000000E-04 3.606973E-02 1.400777E-03 5.206589E-02
    19 8.000000E-04 -3.728726E-02 3.377518E-02 9.936134E-02
    20 8.000000E-04 3.708244E-03 1.357068E-02 5.128409E-02
    21 8.000000E-04 1.429782E-02 2.465960E-02 1.057565E-01
    22 8.000000E-04 3.660190E-02 -2.334056E-02 6.212790E-02
    23 8.000000E-04 2.929951E-03 -6.287476E-02 7.785926E-02
    24 8.000000E-04 2.817369E-02 4.505817E-02 5.622106E-02
    25 8.000000E-04 4.602899E-02 1.125218E-02 8.032674E-02
    26 8.000000E-04 2.247820E-03 -1.489326E-03 4.887280E-02
    27 8.000000E-04 -1.619431E-02 2.174943E-02 0.000000E+00
    28 8.000000E-04 4.964924E-03 3.447989E-02 3.658722E-02
    29 8.000000E-04 3.430670E-02 1.527652E-02 6.444216E-02
    30 8.000000E-04 1.816114E-02 -3.151189E-03 1.103349E-01
    31 8.000000E-04 -3.639504E-02 3.756694E-02 9.226674E-02
    32 8.000000E-04 -2.434336E-02 2.491408E-02 1.040855E-01
    33 8.000000E-04 -1.380221E-02 3.220946E-02 9.800350E-02
    34 8.000000E-04 4.675083E-03 -3.561752E-02 9.541568E-02
    35 8.000000E-04 -7.332433E-03 -3.709260E-02 6.375707E-02
    36 8.000000E-04 -1.396427E-02 -6.113435E-02 6.280547E-02
    37 8.000000E-04 -1.441573E-02 -6.267533E-02 5.313473E-02
    38 8.000000E-04 2.374052E-02 -2.137642E-02 4.904428E-02
    39 8.000000E-04 6.419353E-03 -5.176776E-02 6.304548E-02
    40 8.000000E-04 -1.361042E-02 1.338948E-02 3.150410E-02
    41 8.000000E-04 -2.125553E-02 1.536428E-02 7.851762E-04
    42 8.000000E-04 -1.622229E-02 1.273908E-02 2.884458E-03
    43 8.000000E-04 -2.383754E-02 -6.290479E-02 5.936155E-02
    44 8.000000E-04 -1.302109E-02 -6.225993E-02 7.966335E-02
    45 8.000000E-04 1.947876E-02 -5.172980E-02 6.052634E-02
    46 8.000000E-04 3.596515E-02 -3.399856E-02 5.985885E-02
    47 8.000000E-04 -2.732281E-02 4.609407E-02 8.054604E-02
    48 8.000000E-04 -1.253994E-02 4.681146E-02 6.355658E-02
    49 8.000000E-04 1.964097E-02 -3.537185E-02 6.115893E-02
    50 8.000000E-04 3.371880E-02 -1.818482E-02 4.453508E-02
    51 8.000000E-04 8.819405E-04 -6.381679E-02 3.742291E-02
    52 8.000000E-04 -2.349245E-02 6.768568E-02 3.860348E-02
    53 8.000000E-04 -1.218920E-02 6.412223E-02 4.876637E-02
    54 8.000000E-04 3.475772E-02 2.809410E-02 6.269222E-02
    55 8.000000E-04 2.200528E-02 1.327241E-02 6.535829E-02
    56 8.000000E-04 -1.268934E-02 -1.574980E-02 6.286478E-02
    57 8.000000E-04 -1.652340E-02 1.239814E-03 3.224428E-02
    58 8.000000E-04 2.206427E-02 -4.987514E-02 5.172494E-02
    59 8.000000E-04 3.254184E-02 -3.277678E-02 4.934509E-02
    60 8.000000E-04 -2.549157E-02 4.772092E-02 6.506695E-02
    61 8.000000E-04 2.264891E-03 -1.462698E-02 5.238206E-02
    62 8.000000E-04 -1.131696E-02 4.746089E-02 8.090346E-02
    63 8.000000E-04 2.958329E-02 -4.793541E-02 5.940659E-02
    64 8.000000E-04 2.293447E-02 -6.268980E-02 5.152013E-02
    65 8.000000E-04 -1.333822E-02 2.793687E-02 6.672210E-02
    66 8.000000E-04 3.431374E-03 -3.685353E-02 6.273655E-02
    67 8.000000E-04 -2.710668E-02 3.248616E-02 7.894909E-02
    68 8.000000E-04 3.665879E-02 1.283479E-02 7.798950E-02
    69 8.000000E-04 -7.645995E-03 -4.007306E-02 4.815959E-02
    70 8.000000E-04 -2.042075E-02 -4.267484E-02 6.103728E-02
    71 8.000000E-04 1.392949E-02 -5.426984E-02 3.887625E-02
    72 8.000000E-04 4.366326E-03 -1.743899E-02 6.554786E-02
    73 8.000000E-04 -5.664686E-03 4.593162E-02 3.640552E-02
    74 8.000000E-04 -3.948210E-02 -2.296485E-03 1.093380E-01
    75 8.000000E-04 -2.403549E-02 4.013311E-02 4.980437E-02
    76 8.000000E-04 4.432583E-02 -2.998213E-02 6.196636E-02
    77 8.000000E-04 3.321140E-03 -5.124104E-02 7.930295E-02
    78 8.000000E-04 3.089960E-02 -6.195235E-02 4.885286E-02
    79 8.000000E-04 -8.459834E-03 -4.823878E-02 1.078664E-01
    80 8.000000E-04 -1.086294E-02 1.317195E-02 4.647898E-02
    81 8.000000E-04 -2.016075E-02 -1.768654E-02 6.590558E-02
    82 8.000000E-04 3.303635E-02 2.772291E-02 7.802185E-02
    83 8.000000E-04 2.124739E-02 1.369996E-02 7.929060E-02
    84 8.000000E-04 -3.960775E-02 1.295316E-05 1.030067E-01
    85 8.000000E-04 -2.716810E-02 4.419080E-02 9.367984E-02
    86 8.000000E-04 -9.381125E-03 -1.459798E-02 5.044260E-02
    87 8.000000E-04 3.091588E-02 -1.705310E-02 8.111838E-02
    88 8.000000E-04 6.265334E-03 -6.245100E-02 6.573928E-02
    89 8.000000E-04 -2.397972E-02 5.947404E-02 6.148662E-02
    90 8.000000E-04 -1.293159E-02 5.958650E-02 7.686200E-02
    91 8.000000E-04 3.277586E-02 1.623644E-02 1.076236E-01
    92 8.000000E-04 2.084969E-02 -6.237795E-02 6.433029E-02
    93 8.000000E-04 2.465322E-03 -3.913238E-02 5.002148E-02
    94 8.000000E-04 -1.424931E-02 2.976600E-02 4.647595E-02
    95 8.000000E-04 1.557643E-02 2.642947E-02 9.444424E-02
    96 8.000000E-04 4.506719E-02 1.551061E-02 6.951762E-02
    97 8.000000E-04 2.823372E-02 -1.197650E-02 1.100604E-01
    98 8.000000E-04 -9.348609E-04 -6.347299E-02 8.869824E-02
    99 8.000000E-04 -3.070280E-02 5.674687E-02 8.894662E-02
   100 8.000000E-04 -3.809599E-02 1.411271E-02 1.015585E-01
   101 8.000000E-04 5.465074E-03 -3.405758E-03 9.580984E-02
   102 8.000000E-04 -2.772012E-02 -4.754715E-03 9.736327E-02
   103 8.000000E-04 -1.315953E-02 2.290296E-04 7.777836E-02
   104 8.000000E-04 -2.466575E-02 4.005837E-02 1.035389E-01
   105 8.000000E-04 3.439061E-02 2.229759E-02 9.531085E-02
   106 8.000000E-04 1.237185E-02 -4.400313E-02 8.887017E-02
   107 8.000000E-04 2.008923E-02 1.352539E-02 9.429659E-02
   108 8.000000E-04 3.142726E-02 -2.921048E-02 9.581575E-02
